total_bonus,session_id,round_id,anchor,age,education,gender,nfctotal,rpstotal,round_payment,checks,round_score,round_num,live,checkBonus,bonusMissed,durationEstimation,delayEstimation,gameMode,condition,deltaT,numChecks,deltaTtoRational,waitingTime,day
0.39,2807,15822,985,31,4,F,35,28,0.08,"['465', '985']",885,0,No,FALSE,1,40,10,3,15CD,4.65,1,3.35,1,Friday1
0.39,2807,15823,1895,31,4,F,35,28,0.11,['1895'],1695,1,Yes,TRUE,1,40,10,3,15CD,0,1,8,1,Friday1
0.48,2809,15831,596,44,4,F,28,21,0.15,"['397', '596', '750']",2646,0,No,TRUE,1,30,28,5,30CD,3.521666667,6,2.328333333,0.5,Friday1
0.48,2809,15832,1260,44,4,F,28,21,0.14,"['212', '575', '946', '1260', '1314']",2546,1,No,TRUE,1,30,28,5,30CD,3.408571429,7,2.447142857,0.5,Friday1
0.48,2809,15834,2965,44,4,F,28,21,0.11,"['94', '223', '375', '537', '651', '825', '1060', '1386', '1727', '2083', '2401', '2708', '2965']",1765,2,No,TRUE,1,30,28,5,30CD,2.182727273,11,3.900909091,0.5,Friday1
0.48,2809,15840,1926,44,4,F,28,21,0.14,"['549', '1276', '1926', '2026']",2600,3,No,TRUE,1,30,28,5,30CD,6.38,2,0.94,0.5,Friday1
0.48,2809,15851,2991,44,4,F,28,21,0.15,"['609', '1450', '2303', '2991']",2691,5,No,TRUE,1,30,28,5,30CD,7.25,2,-0.05,0.5,Friday1
0.55,2812,15837,2563,42,2,F,29,18,0.14,"['143', '2563']",2463,0,No,FALSE,0,7,2,2,5CD,1.43,1,6.57,3,Friday1
0.55,2812,15844,246,42,2,F,29,18,0.13,"['246', '1015']",2131,1,No,TRUE,0,7,2,2,5CD,10.15,1,-2.15,3,Friday1
0.55,2812,15849,2942,42,2,F,29,18,0.15,"['363', '2942']",2842,2,No,TRUE,0,7,2,2,5CD,3.63,1,4.37,3,Friday1
0.55,2812,15854,961,42,2,F,29,18,0.07,"['946', '961']",861,3,No,TRUE,0,7,2,2,5CD,9.46,1,-1.46,3,Friday1
0.41,2813,15847,1022,36,3,F,45,7,0.12,"['200', '352', '534', '647', '806', '1011', '1022', '1352']",1970,0,No,FALSE,1,30,10,3,15CD,2.334545455,11,3.045454545,1,Friday1
0.41,2813,15853,1315,36,3,F,45,7,0.13,"['208', '420', '628', '799', '977', '1166', '1315', '1424']",2191,1,No,FALSE,1,30,10,3,15CD,1.66625,16,3.379375,1,Friday1
0.41,2813,15856,2816,36,3,F,45,7,0.11,"['140', '272', '526', '784', '1068', '1287', '1609', '1878', '2143', '2560', '2816']",1816,2,No,TRUE,1,30,10,3,15CD,2.844444444,9,3.193333333,1,Friday1
0.41,2813,15861,1619,36,3,F,45,7,0.13,"['321', '651', '856', '1143', '1488', '1619', '1727']",2292,3,No,TRUE,1,30,10,3,15CD,2.719,10,2.427,1,Friday1
0.41,2813,15863,1475,36,3,F,45,7,0.12,"['140', '257', '473', '731', '837', '1106', '1215', '1458', '1475', '1674']",1901,4,No,TRUE,1,30,10,3,15CD,1.787333333,15,3.380666667,1,Friday1
0.41,2813,15864,1630,36,3,F,45,7,0.13,"['185', '450', '715', '1030', '1314', '1454', '1630', '1700']",2230,5,No,TRUE,1,30,10,3,15CD,2.228333333,12,3.025833333,1,Friday1
0.46,2814,15865,2938,26,4,F,33,24,0.13,"['761', '1102', '1590', '2280', '2492', '2780', '2938']",2338,0,No,TRUE,0,15,20,4,20CD,4.984,5,0.458,0.75,Friday1
0.46,2814,15866,2258,26,4,F,33,24,0.13,"['310', '636', '1079', '1564', '2049', '2258', '2465']",2193,1,No,TRUE,0,15,20,4,20CD,4.108333333,6,1.766666667,0.75,Friday1
0.46,2814,15867,768,26,4,F,33,24,0.14,"['306', '651', '768', '875']",2593,2,No,TRUE,0,15,20,4,20CD,3.138888889,9,1.828888889,0.75,Friday1
0.46,2814,15870,2761,26,4,F,33,24,0.11,"['348', '602', '882', '1166', '1378', '1571', '1761', '1920', '2075', '2223', '2458', '2666', '2761', '2818']",1643,3,No,TRUE,0,15,20,4,20CD,2.283846154,13,2.330769231,0.75,Friday1
0.46,2814,15873,2204,26,4,F,33,24,0.1,"['208', '321', '515', '750', '1034', '1299', '1545', '1761', '1916', '2143', '2204', '2371']",1533,4,Yes,TRUE,0,15,20,4,20CD,2.153076923,13,3.073846154,0.75,Friday1
0.46,2814,15875,2439,26,4,F,33,24,0.09,"['170', '314', '431', '496', '503', '575', '685', '840', '1018', '1253', '1515', '1803', '1958', '2155', '2310', '2439', '2530']",1309,5,No,TRUE,0,15,20,4,20CD,1.681764706,17,3.602352941,0.75,Friday1
0.47,2815,15872,2973,46,3,F,34,29,0.13,"['132', '405', '844', '1162', '1537', '2409', '2973']",2373,0,No,FALSE,0,20,2,5,30CD,3.074,5,3.822,0.5,Friday1
0.47,2815,15876,1089,46,3,F,34,29,0.15,"['393', '750', '1089', '1102']",2687,1,No,TRUE,0,20,2,5,30CD,4.794,5,1.296,0.5,Friday1
0.47,2815,15878,1837,46,3,F,34,29,0.12,"['310', '753', '1284', '1750', '1837', '2352']",1985,2,No,TRUE,0,20,2,5,30CD,4.704,5,1.434,0.5,Friday1
0.47,2815,15882,421,46,3,F,34,29,0.15,"['170', '421', '564']",2657,3,No,TRUE,0,20,2,5,30CD,3.127142857,7,2.875714286,0.5,Friday1
0.47,2815,15885,2367,46,3,F,34,29,0.12,"['181', '462', '803', '1196', '1477', '1810', '2196', '2367', '2564']",2003,4,No,TRUE,0,20,2,5,30CD,3.205,8,2.5575,0.5,Friday1
0.42,2818,15889,1863,45,5,F,28,25,0.11,"['397', '1863']",1763,0,No,FALSE,1,9,1,2,5CD,3.97,1,4.03,3,Friday1
0.42,2818,15890,2348,45,5,F,28,25,0.12,"['731', '1587', '2193', '2348']",2048,1,No,TRUE,1,9,1,2,5CD,7.935,2,-0.875,3,Friday1
0.42,2818,15892,2782,45,5,F,28,25,0.14,"['882', '2238', '2782']",2382,2,Yes,TRUE,1,9,1,2,5CD,8.82,1,-0.82,3,Friday1
0.42,2818,15894,2143,45,5,F,28,25,0.11,"['1382', '2143']",1843,3,Yes,TRUE,1,9,1,2,5CD,13.82,1,-5.82,3,Friday1
0.42,2818,15897,484,45,5,F,28,25,0.13,"['484', '935']",2249,4,Yes,FALSE,1,9,1,2,5CD,9.35,1,-1.35,3,Friday1
0.42,2818,15899,1602,45,5,F,28,25,0.12,"['916', '1602', '2170']",2032,5,Yes,TRUE,1,9,1,2,5CD,9.16,1,-1.16,3,Friday1
0.58,2819,15891,31,29,4,F,29,34,0.14,"['31', '333']",2598,0,No,FALSE,0,20,1,3,15CD,3.33,1,4.67,1,Friday1
0.58,2819,15893,1012,29,4,F,29,34,0.12,"['291', '882', '1012', '1799']",1913,1,No,TRUE,0,20,1,3,15CD,5.996666667,3,0.936666667,1,Friday1
0.58,2819,15895,898,29,4,F,29,34,0.14,"['685', '898', '1234']",2464,2,No,TRUE,0,20,1,3,15CD,4.833333333,3,1.873333333,1,Friday1
0.58,2819,15896,2163,29,4,F,29,34,0.12,"['439', '2163']",2063,3,No,TRUE,0,20,1,3,15CD,4.39,1,3.61,1,Friday1
0.58,2819,15898,1885,29,4,F,29,34,0.15,"['916', '1885', '2000']",2685,4,No,TRUE,0,20,1,3,15CD,10,2,-3.2,1,Friday1
0.58,2819,15900,2873,29,4,F,29,34,0.14,"['696', '1204', '1750', '2234', '2873']",2473,5,No,TRUE,0,20,1,3,15CD,5.833333333,3,0.873333333,1,Friday1
0.54,2820,15901,2695,49,2,M,35,42,0.13,"['359', '791', '1068', '1590', '2284', '2695']",2195,0,No,FALSE,0,85,12,4,20CD,4.568,5,1.522,0.75,Friday1
0.54,2820,15902,848,49,2,M,35,42,0.14,"['231', '492', '731', '848', '981']",2467,1,No,TRUE,0,85,12,4,20CD,3.072857143,7,3.087142857,0.75,Friday1
0.54,2820,15903,2166,49,2,M,35,42,0.11,"['196', '390', '579', '837', '1098', '1310', '1564', '1859', '2132', '2166', '2363']",1803,2,No,TRUE,0,85,12,4,20CD,2.363,10,3.429,0.75,Friday1
0.54,2820,15904,99,49,2,M,35,42,0.15,"['99', '140']",2859,3,No,TRUE,0,85,12,4,20CD,2.7225,8,3.4475,0.75,Friday1
0.54,2820,15905,2004,49,2,M,35,42,0.12,"['106', '238', '465', '727', '844', '1132', '1363', '1556', '1712', '2004', '2022']",1982,4,No,TRUE,0,85,12,4,20CD,2.050769231,13,3.442307692,0.75,Friday1
0.54,2820,15906,1574,49,2,M,35,42,0.1,"['71', '215', '465', '522', '712', '791', '973', '1151', '1299', '1534', '1574', '1856']",1618,5,No,TRUE,0,85,12,4,20CD,1.84,12,4.389166667,0.75,Friday1
0.3,2821,15908,1117,24,2,M,36,39,0.13,"['1106', '1117', '1473']",2244,0,Yes,FALSE,2,24,1,5,30CD,5.476,5,-0.348,0.5,Friday1
0.3,2821,15911,2649,24,2,M,36,39,0.13,"['1299', '1462', '2018', '2318', '2649', '2731']",2218,1,Yes,TRUE,2,24,1,5,30CD,5.795,4,-0.1425,0.5,Friday1
0.3,2821,15914,254,24,2,M,36,39,0.1,"['254', '1386']",1568,2,Yes,TRUE,2,24,1,5,30CD,7.826666667,3,-1.933333333,0.5,Friday1
0.3,2821,15917,491,24,2,M,36,39,0.14,"['491', '621']",2570,3,Yes,FALSE,2,24,1,5,30CD,5.87,4,-0.03,0.5,Friday1
0.3,2821,15921,2871,24,2,M,36,39,0.13,"['545', '1575', '1992', '2310', '2810', '2871']",2171,4,Yes,TRUE,2,24,1,5,30CD,5.775,4,0.0375,0.5,Friday1
0.3,2821,15925,2596,24,2,M,36,39,0.12,"['488', '1625', '2060', '2500', '2596', '2897']",1999,5,Yes,FALSE,2,24,1,5,30CD,6.25,4,-0.5275,0.5,Friday1
0.53,2824,15926,2397,66,2,F,36,26,0.13,"['659', '2397']",2297,0,No,FALSE,0,5,1,2,5CD,6.59,1,1.41,3,Friday1
0.53,2824,15927,1840,66,2,F,36,26,0.11,"['537', '1840']",1740,1,No,TRUE,0,5,1,2,5CD,5.37,1,2.63,3,Friday1
0.53,2824,15929,1346,66,2,F,36,26,0.14,"['462', '765', '1346', '1640']",2406,2,No,TRUE,0,5,1,2,5CD,5.0925,4,1.19,3,Friday1
0.53,2824,15930,1699,66,2,F,36,26,0.12,"['310', '856', '1393', '1699', '2189']",2110,3,No,TRUE,0,5,1,2,5CD,5.4725,4,1.0525,3,Friday1
0.53,2824,15932,2767,66,2,F,36,26,0.13,"['757', '837', '1670', '1784', '2348', '2767']",2267,4,No,TRUE,0,5,1,2,5CD,4.46,4,1.535,3,Friday1
0.53,2824,15933,2273,66,2,F,36,26,0.12,"['257', '340', '875', '1003', '1856', '2273', '2587']",2086,5,No,TRUE,0,5,1,2,5CD,4.311666667,6,1.971666667,3,Friday1
0.36,2825,15928,1065,38,3,F,30,21,0.13,"['125', '261', '431', '515', '696', '810', '1011', '1065', '1083']",2182,0,No,TRUE,0,20,5,3,15CD,1.373,20,3.731,1,Friday1
0.36,2825,15931,2015,38,3,F,30,21,0.09,"['231', '329', '416', '515', '598', '685', '776', '852', '1015', '1162', '1265', '1405', '1496', '1685', '1750', '1848', '2015']",1200,1,No,TRUE,0,20,5,3,15CD,1.21173913,23,3.936521739,1,Friday1
0.36,2825,15934,2461,38,3,F,30,21,0.07,"['174', '280', '450', '537', '757', '821', '1007', '1064', '1200', '1318', '1462', '1526', '1700', '1750', '1920', '1981', '2136', '2212', '2325', '2450', '2461', '2594']",767,2,No,TRUE,0,20,5,3,15CD,1.244545455,22,3.840454545,1,Friday1
0.36,2825,15935,580,38,3,F,30,21,0.14,"['208', '496', '580', '613']",2467,3,Yes,TRUE,0,20,5,3,15CD,1.902307692,13,3.588461538,1,Friday1
0.36,2825,15941,2325,38,3,F,30,21,0.09,"['136', '295', '363', '518', '617', '742', '863', '1030', '1181', '1401', '1560', '1700', '1810', '1924', '2109', '2325', '2371']",1354,4,No,TRUE,0,20,5,3,15CD,1.477222222,18,3.953333333,1,Friday1
0.36,2825,15947,1902,38,3,F,30,21,0.09,"['162', '333', '450', '587', '753', '882', '1018', '1117', '1204', '1363', '1511', '1594', '1776', '1871', '1902', '2049']",1353,5,No,TRUE,0,20,5,3,15CD,1.458,20,3.4175,1,Friday1
0.29,2831,15961,1121,30,4,M,23,23,0.07,"['518', '659', '704', '1121']",821,0,No,FALSE,2,30,1,3,15CD,3.52,2,3.8,1,Friday1
0.29,2831,15964,2338,30,4,M,23,23,0.12,"['242', '784', '1583', '2338']",2038,1,No,FALSE,2,30,1,3,15CD,3.92,2,3.8,1,Friday1
0.29,2831,15965,2799,30,4,M,23,23,0.13,"['666', '1117', '1708', '2799']",2299,2,Yes,TRUE,2,30,1,3,15CD,5.585,2,1.475,1,Friday1
0.29,2831,15967,1319,30,4,M,23,23,0.08,"['257', '609', '1090', '1319']",1019,3,No,TRUE,2,30,1,3,15CD,3.045,2,4.555,1,Friday1
0.29,2831,15970,423,30,4,M,23,23,0.15,"['423', '477']",2846,4,No,FALSE,2,30,1,3,15CD,4.22,2,3.1,1,Friday1
0.29,2831,15971,99,30,4,M,23,23,0.14,"['99', '511']",2488,5,No,TRUE,2,30,1,3,15CD,5.34,4,0.72,1,Friday1
0.43,2827,15936,2924,35,4,F,14,31,0.13,"['276', '833', '844', '1321', '1325', '1348', '2924']",2324,0,No,FALSE,1,14,1,5,30CD,2.65,5,3.856,0.5,Friday1
0.43,2827,15949,1541,35,4,F,14,31,0.13,"['265', '829', '1121', '1147', '1166', '1416', '1541', '1662']",2179,1,No,TRUE,1,14,1,5,30CD,2.024615385,13,2.895384615,0.5,Friday1
0.43,2827,15956,1009,35,4,F,14,31,0.14,"['125', '534', '825', '1009', '1056']",2553,2,No,TRUE,1,14,1,5,30CD,2.15,13,2.492307692,0.5,Friday1
0.43,2827,15960,2912,35,4,F,14,31,0.1,"['375', '454', '625', '753', '981', '1291', '1424', '1791', '1905', '2303', '2518', '2575', '2636', '2803', '2912']",1512,3,No,TRUE,1,14,1,5,30CD,2.027692308,13,3.114615385,0.5,Friday1
0.43,2827,15968,1634,35,4,F,14,31,0.13,"['363', '526', '780', '1117', '1310', '1634', '1678']",2356,4,No,TRUE,1,14,1,5,30CD,3.021111111,9,2.003333333,0.5,Friday1
0.43,2827,15979,138,35,4,F,14,31,0.15,"['138', '231']",2807,5,No,FALSE,1,14,1,5,30CD,2.87875,8,3.31625,0.5,Friday1
0.54,2830,15958,1403,53,2,F,45,20,0.12,"['1113', '1403', '2102']",2101,0,No,FALSE,0,57,35,2,5CD,11.13,1,-3.13,3,Friday1
0.54,2830,15959,2401,53,2,F,45,20,0.15,"['1212', '2401', '2465']",2736,1,No,TRUE,0,57,35,2,5CD,12.12,1,-4.12,3,Friday1
0.54,2830,15963,761,53,2,F,45,20,0.13,"['761', '1303']",2358,2,No,TRUE,0,57,35,2,5CD,13.03,1,-5.03,3,Friday1
0.54,2830,15969,1243,53,2,F,45,20,0.1,"['1166', '1243', '2515']",1528,3,No,TRUE,0,57,35,2,5CD,11.66,1,-3.66,3,Friday1
0.54,2830,15973,684,53,2,F,45,20,0.13,"['684', '1337']",2247,4,No,TRUE,0,57,35,2,5CD,13.37,1,-5.37,3,Friday1
0.54,2830,15978,551,53,2,F,45,20,0.12,"['551', '1481']",1970,5,No,TRUE,0,57,35,2,5CD,14.81,1,-6.81,3,Friday1
0.57,2832,15972,2804,59,5,M,25,34,0.14,"['988', '1905', '2746', '2804']",2504,0,No,FALSE,0,18,19,4,20CD,9.525,2,-2.865,0.75,Friday1
0.57,2832,15974,945,59,5,M,25,34,0.14,"['945', '1420']",2425,1,No,TRUE,0,18,19,4,20CD,10.51,2,-3.86,0.75,Friday1
0.57,2832,15975,383,59,5,M,25,34,0.13,"['383', '1056']",2227,2,No,TRUE,0,18,19,4,20CD,11,2,-4.48,0.75,Friday1
0.57,2832,15977,2399,59,5,M,25,34,0.13,"['875', '1852', '2399', '2799']",2300,3,No,TRUE,0,18,19,4,20CD,9.26,2,-2.46,0.75,Friday1
0.57,2832,15981,2321,59,5,M,25,34,0.13,"['738', '1443', '2094', '2321', '2795']",2126,4,No,TRUE,0,18,19,4,20CD,6.98,3,-0.506666667,0.75,Friday1
0.57,2832,15983,2424,59,5,M,25,34,0.13,"['526', '1068', '1643', '2136', '2424', '2685']",2239,5,No,TRUE,0,18,19,4,20CD,5.34,4,0.7425,0.75,Friday1
0.52,2833,15976,1983,25,3,F,12,10,0.13,"['174', '526', '1386', '1916', '1983', '2257']",2226,0,No,FALSE,0,45,26,5,30CD,4.203333333,6,1.703333333,0.5,Friday1
0.52,2833,15980,825,25,3,F,12,10,0.12,"['189', '727', '825', '1458']",2067,1,No,TRUE,0,45,26,5,30CD,4.64,4,2,0.5,Friday1
0.52,2833,15982,446,25,3,F,12,10,0.13,"['299', '446', '795']",2251,2,Yes,TRUE,0,45,26,5,30CD,3.975,2,3.625,0.5,Friday1
0.52,2833,15984,2400,25,3,F,12,10,0.12,"['109', '344', '689', '977', '1291', '1568', '1844', '2143', '2400', '2488']",2012,3,No,TRUE,0,45,26,5,30CD,2.67875,8,3.40375,0.5,Friday1
0.52,2833,15985,2326,25,3,F,12,10,0.11,"['193', '583', '875', '1125', '1439', '1719', '2018', '2321', '2326', '2571']",1855,4,No,TRUE,0,45,26,5,30CD,2.768,10,2.412,0.5,Friday1
0.52,2833,15987,907,25,3,F,12,10,0.13,"['128', '522', '848', '907', '1140']",2167,5,Yes,TRUE,0,45,26,5,30CD,2.826666667,3,4.626666667,0.5,Friday1
0.54,2837,15988,2501,27,1,M,27,23,0.13,"['185', '511', '833', '1060', '1428', '1708', '2178', '2501', '2507']",2194,0,No,FALSE,0,20,1,3,15CD,3.101111111,9,2.274444444,1,Friday1
0.54,2837,15991,2684,27,1,M,27,23,0.12,"['238', '530', '852', '1162', '1428', '1753', '2151', '2465', '2684', '2882']",1902,1,No,TRUE,0,20,1,3,15CD,3.08125,8,2.68875,1,Friday1
0.54,2837,15993,2307,27,1,M,27,23,0.12,"['185', '625', '1011', '1261', '1530', '1912', '2287', '2307', '2613']",1894,2,No,TRUE,0,20,1,3,15CD,3.26625,8,2.4675,1,Friday1
0.54,2837,15995,2646,27,1,M,27,23,0.12,"['666', '1094', '1481', '1871', '2295', '2617', '2646']",2046,3,No,TRUE,0,20,1,3,15CD,4.59,5,1.118,1,Friday1
0.54,2837,15998,145,27,1,M,27,23,0.13,"['145', '806']",2239,4,No,TRUE,0,20,1,3,15CD,5.5775,4,0.3825,1,Friday1
0.54,2837,16001,1131,27,1,M,27,23,0.15,"['727', '1131', '1238']",2693,5,No,TRUE,0,20,1,3,15CD,5.4725,4,0.6325,1,Friday1
0.51,2836,15989,1114,40,4,F,26,33,0.13,"['143', '314', '462', '897', '1064', '1114', '1204']",2310,0,No,FALSE,0,7,1,2,5CD,2.465555556,9,3.552222222,3,Friday1
0.51,2836,15992,2295,40,4,F,26,33,0.12,"['147', '272', '416', '912', '1056', '1185', '1666', '1768', '1901', '2295', '2371']",1924,1,No,TRUE,0,7,1,2,5CD,2.306363636,11,3.326363636,3,Friday1
0.51,2836,15996,1777,40,4,F,26,33,0.11,"['159', '284', '409', '806', '943', '1090', '1492', '1636', '1753', '1777', '2113']",1664,2,No,TRUE,0,7,1,2,5CD,1.991666667,12,3.589166667,3,Friday1
0.51,2836,16000,840,40,4,F,26,33,0.13,"['94', '284', '560', '689', '840', '1075']",2265,3,No,TRUE,0,7,1,2,5CD,2.325,10,3.474,3,Friday1
0.51,2836,16003,1159,40,4,F,26,33,0.13,"['143', '299', '458', '609', '753', '909', '1079', '1159', '1227']",2132,4,No,TRUE,0,7,1,2,5CD,1.722,15,3.948,3,Friday1
0.51,2836,16005,2393,40,4,F,26,33,0.13,"['632', '791', '958', '1727', '1878', '2393', '2655']",2138,5,No,TRUE,0,7,1,2,5CD,3.756,5,2.216,3,Friday1
0.58,2838,15997,1586,27,2,F,43,29,0.13,"['780', '1325', '1586', '2003']",2283,0,No,TRUE,0,30,5,4,20CD,6.625,2,0.295,0.75,Friday1
0.58,2838,15999,1322,27,2,F,43,29,0.13,"['1060', '1322', '1988']",2134,1,No,TRUE,0,30,5,4,20CD,10.6,1,-2.6,0.75,Friday1
0.58,2838,16002,1924,27,2,F,43,29,0.14,"['746', '1424', '1924', '2117']",2507,2,No,TRUE,0,30,5,4,20CD,7.12,2,-0.06,0.75,Friday1
0.58,2838,16004,1487,27,2,F,43,29,0.16,"['1487', '1496']",2891,3,No,TRUE,0,30,5,4,20CD,14.96,1,-6.96,0.75,Friday1
0.58,2838,16008,85,27,2,F,43,29,0.14,"['85', '443']",2542,5,No,TRUE,0,30,5,4,20CD,6.78,2,0.68,0.75,Friday1
0.6,2839,16009,556,41,2,M,37,22,0.15,"['556', '799']",2657,0,No,FALSE,0,15,15,5,30CD,8.255,2,-1.335,0.5,Friday1
0.6,2839,16010,2458,41,2,M,37,22,0.12,"['594', '893', '1393', '2352', '2458']",2058,1,No,TRUE,0,15,15,5,30CD,4.643333333,3,2.023333333,0.5,Friday1
0.6,2839,16013,1760,41,2,M,37,22,0.13,"['473', '893', '1431', '1760', '2045']",2315,2,No,TRUE,0,15,15,5,30CD,5.136,5,0.764,0.5,Friday1
0.6,2839,16015,561,41,2,M,37,22,0.14,"['393', '561', '867']",2494,3,No,TRUE,0,15,15,5,30CD,4.112,5,1.982,0.5,Friday1
0.6,2839,16017,853,41,2,M,37,22,0.15,"['500', '853', '916']",2737,4,No,TRUE,0,15,15,5,30CD,4.6,4,1.785,0.5,Friday1
0.6,2839,16021,2333,41,2,M,37,22,0.13,"['363', '780', '1136', '1560', '1946', '2333', '2424']",2309,5,No,TRUE,0,15,15,5,30CD,4.04,6,1.765,0.5,Friday1
0.48,2842,16024,975,54,4,F,20,38,0.07,['975'],775,0,Yes,FALSE,1,15,5,2,5CD,0,1,8,3,Friday1
0.48,2842,16029,557,54,4,F,20,38,0.14,"['401', '557', '685']",2472,1,Yes,TRUE,1,15,5,2,5CD,2.78,5,3.444,3,Friday1
0.48,2842,16031,811,54,4,F,20,38,0.12,"['280', '678', '795', '811', '1121']",2090,2,Yes,TRUE,1,15,5,2,5CD,3.635,4,2.955,3,Friday1
0.48,2842,16032,497,54,4,F,20,38,0.14,"['359', '497', '628']",2469,3,Yes,FALSE,1,15,5,2,5CD,4.7625,4,1.58,3,Friday1
0.48,2842,16034,344,54,4,F,20,38,0.15,"['291', '344', '500']",2644,4,No,TRUE,1,15,5,2,5CD,2.9525,4,4.1075,3,Friday1
0.48,2842,16036,506,54,4,F,20,38,0.13,"['310', '488', '506', '901']",2305,5,No,TRUE,1,15,5,2,5CD,3.9,4,2.96,3,Friday1
0.62,2843,16033,2965,38,4,M,42,29,0.15,"['655', '1325', '1742', '2965']",2665,0,No,FALSE,0,30,15,3,15CD,6.625,2,0.435,1,Friday1
0.62,2843,16037,2379,38,4,M,42,29,0.12,"['613', '1640', '2363', '2379']",2079,1,No,TRUE,0,30,15,3,15CD,8.2,2,-1,1,Friday1
0.62,2843,16039,528,38,4,M,42,29,0.15,"['528', '556']",2872,2,No,TRUE,0,30,15,3,15CD,7.765,2,-0.565,1,Friday1
0.62,2843,16041,401,38,4,M,42,29,0.15,"['401', '439']",2862,3,No,TRUE,0,30,15,3,15CD,7.25,2,0.21,1,Friday1
0.62,2843,16043,2807,38,4,M,42,29,0.14,"['435', '1409', '2162', '2807']",2507,4,No,TRUE,0,30,15,3,15CD,7.045,2,0.415,1,Friday1
0.62,2843,16045,921,38,4,M,42,29,0.12,"['640', '921', '1606']",2115,5,No,TRUE,0,30,15,3,15CD,8.03,2,-0.83,1,Friday1
0.6,2844,16035,1622,39,4,M,28,38,0.13,"['238', '500', '973', '1333', '1590', '1622', '1821']",2201,0,No,FALSE,0,20,18,4,20CD,2.928888889,9,2.415555556,0.75,Friday1
0.6,2844,16038,1061,39,4,M,28,38,0.14,"['204', '409', '750', '1061', '1147']",2514,1,No,TRUE,0,20,18,4,20CD,2.59,10,2.712,0.75,Friday1
0.6,2844,16042,259,39,4,M,28,38,0.15,"['166', '259', '382']",2677,2,No,TRUE,0,20,18,4,20CD,3.754285714,7,1.982857143,0.75,Friday1
0.6,2844,16044,1910,39,4,M,28,38,0.14,"['159', '375', '640', '1318', '1910', '1912']",2498,3,No,TRUE,0,20,18,4,20CD,3.2575,8,2.33875,0.75,Friday1
0.6,2844,16046,2712,39,4,M,28,38,0.13,"['242', '526', '1011', '1590', '2287', '2606', '2712', '2803']",2209,4,No,TRUE,0,20,18,4,20CD,4.343333333,6,1.611666667,0.75,Friday1
0.6,2844,16047,1190,39,4,M,28,38,0.12,"['189', '473', '1079', '1190', '1753']",2037,5,No,TRUE,0,20,18,4,20CD,4.355,6,1.445,0.75,Friday1
0.63,2845,16048,1785,30,1,F,17,18,0.11,"['98', '303', '541', '750', '935', '1117', '1321', '1541', '1708', '1785', '1916']",1669,0,Yes,TRUE,0,40,1,5,30CD,2.075,14,2.865714286,0.5,Friday1
0.63,2845,16049,2923,30,1,F,17,18,0.13,"['291', '734', '1170', '1689', '2200', '2731', '2923']",2323,1,No,TRUE,0,40,1,5,30CD,4.4,5,1.924,0.5,Friday1
0.63,2845,16050,35,30,1,F,17,18,0.15,"['35', '219']",2716,2,No,TRUE,0,40,1,5,30CD,5.492,5,0.624,0.5,Friday1
0.63,2845,16051,1769,30,1,F,17,18,0.14,"['371', '814', '1250', '1769', '1806']",2563,3,No,TRUE,0,40,1,5,30CD,6.305,4,0.385,0.5,Friday1
0.63,2845,16052,2106,30,1,F,17,18,0.13,"['174', '401', '943', '1397', '1962', '2106', '2340']",2166,4,No,TRUE,0,40,1,5,30CD,4.531666667,6,1.671666667,0.5,Friday1
0.63,2845,16053,661,30,1,F,17,18,0.15,"['250', '661', '674']",2787,5,No,TRUE,0,40,1,5,30CD,4.7425,4,2.1475,0.5,Friday1
0.45,2850,16068,1291,26,2,M,29,24,0.12,"['1045', '1056', '1060', '1291', '2003']",1888,0,No,TRUE,1,30,20,4,20CD,3.533333333,3,2.586666667,0.75,Wednesday2
0.45,2850,16070,1939,26,2,M,29,24,0.14,"['931', '1443', '1939', '2250']",2389,1,No,TRUE,1,30,20,4,20CD,7.215,2,-0.415,0.75,Wednesday2
0.45,2850,16073,1838,26,2,M,29,24,0.14,"['708', '742', '1208', '1583', '1838', '1958']",2380,2,No,TRUE,1,30,20,4,20CD,4.895,4,1.665,0.75,Wednesday2
0.45,2850,16078,268,26,2,M,29,24,0.13,"['268', '859']",2309,3,No,TRUE,1,30,20,4,20CD,7.175,2,-0.375,0.75,Wednesday2
0.45,2850,16081,1361,26,2,M,29,24,0.13,"['545', '1151', '1361', '1696']",2165,4,Yes,FALSE,1,30,20,4,20CD,5.755,2,1.565,0.75,Wednesday2
0.45,2850,16086,91,26,2,M,29,24,0.12,"['91', '1102']",1889,5,No,TRUE,1,30,20,4,20CD,7.12,2,-0.6,0.75,Wednesday2
0.18,2849,16067,918,33,2,M,34,25,0.08,['918'],918,0,No,FALSE,2,30,1,3,15CD,0,1,8,1,Wednesday2
0.18,2849,16071,92,33,2,M,34,25,0.04,['92'],92,1,No,TRUE,2,30,1,3,15CD,0,1,8,1,Wednesday2
0.18,2849,16075,2342,33,2,M,34,25,0.13,['2342'],2342,2,No,TRUE,2,30,1,3,15CD,0,1,8,1,Wednesday2
0.18,2849,16082,2577,33,2,M,34,25,0.1,"['147', '272', '378', '530', '723', '901', '1079', '1382', '1814', '2030', '2454', '2577', '2799']",1578,3,No,FALSE,2,30,1,3,15CD,2.4425,12,2.805833333,1,Wednesday2
