session_id,round_id,anchor,visual_treatment_id,paid,length,age,country,education,gender,nfctotal,rpstotal,round_payment,player_flips,round_score,round_num,live,firstSelected,checkBonus,bonusMissed,gameMode,condition,deltaT,numChecks,deltaTtoRational,waitingTime
773,3702,2032,3,0,3000,27,0,4,M,36,14,0.11,"['208', '666', '1200', '1825', '2032', '2795']",1737,1,No,"['208','666','1200','1825','2795']",TRUE,0,2,10CD,5.59,5,0.722,1.5
773,3734,60,3,0,3000,27,0,4,M,36,14,0.13,"['60', '609']",2351,2,No,"['609','1473','2147','2943']",TRUE,0,2,10CD,7.3575,4,-1.6075,1.5
773,3751,847,3,0,3000,27,0,4,M,36,14,0.12,"['431', '847', '1583']",2064,3,No,"['431','1583','2409','2973']",TRUE,0,2,10CD,7.4325,4,-1.84,1.5
773,3770,1747,3,0,3000,27,0,4,M,36,14,0.14,"['306', '693', '1056', '1401', '1747', '1776']",2471,4,No,"['306','693','1056','1401','1776','2215','2541','2803','3000']",TRUE,0,2,10CD,3.333333333,9,1.391111111,1.5
773,3792,248,3,0,3000,27,0,4,M,36,14,0.16,"['248', '250']",2898,5,No,"['250','878','1685','2496','2962']",TRUE,0,2,10CD,5.924,5,-0.328,1.5
775,3715,2652,3,0,3000,32,0,2,F,43,8,0.13,"['477', '2652']",2352,0,Yes,['477'],TRUE,0,1,NoWait,4.77,1,3.23,0
775,3788,754,3,0,3000,32,0,2,F,43,8,0.08,"['754', '2530']",1124,1,No,['2530'],TRUE,0,1,NoWait,25.3,1,-17.3,0
775,3801,599,3,0,3000,32,0,2,F,43,8,0.11,"['564', '599', '1606']",1793,2,No,"['564','1606','2564']",TRUE,0,1,NoWait,8.546666667,3,-2.196666667,0
775,3815,996,3,0,3000,32,0,2,F,43,8,0.11,"['526', '965', '996', '1833']",1863,3,No,"['526','965','1833','2549']",TRUE,0,1,NoWait,6.3725,4,-0.3825,0
775,3826,2323,3,0,3000,32,0,2,F,43,8,0.14,"['424', '1049', '1507', '2323', '2359']",2564,4,No,"['1049','1507','424','2359']",TRUE,0,1,NoWait,5.8975,4,0.4125,0
775,3848,328,3,0,3000,32,0,2,F,43,8,0.14,"['328', '632']",2596,5,No,"['632','1401','1977','2583']",TRUE,0,1,NoWait,6.4575,4,-0.5425,0
776,3729,414,3,0,3000,28,0,4,M,32,53,0.13,"['414', '1113']",2201,0,No,['1113'],FALSE,0,2,10CD,11.13,1,-3.13,1.5
776,3755,348,3,0,3000,28,0,4,M,32,53,0.13,"['348', '776']",2272,1,Yes,['776'],TRUE,0,2,10CD,7.76,1,0.24,1.5
776,3778,2477,3,0,3000,28,0,4,M,32,53,0.13,"['469', '1390', '2314', '2477']",2177,2,No,"['469','1390','2314']",TRUE,0,2,10CD,7.713333333,3,-1.066666667,1.5
776,3819,307,3,0,3000,28,0,4,M,32,53,0.14,"['307', '594']",2613,3,No,"['594','1359','2219']",TRUE,0,2,10CD,7.396666667,3,-0.83,1.5
776,3844,697,3,0,3000,28,0,4,M,32,53,0.13,"['371', '697', '1287']",2210,4,No,"['371','1287','2234']",TRUE,0,2,10CD,7.446666667,3,-0.59,1.5
776,3862,2052,3,0,3000,28,0,4,M,32,53,0.14,"['738', '1613', '2052', '2276']",2476,5,No,"['738','1613','2276']",TRUE,0,2,10CD,7.586666667,3,-1.33,1.5
777,3764,2193,3,0,3000,56,0,4,F,14,7,0.11,"['109', '352', '583', '761', '1030', '1234', '1458', '1636', '1844', '2049', '2193', '2287']",1806,0,No,"['109','352','583','761','1030','1234','1458','1636','1844','2049','2287','2492','2696']",FALSE,0,3,15CD,2.073846154,13,3.320769231,1
777,3790,2069,3,0,3000,56,0,4,F,14,7,0.11,"['337', '503', '700', '871', '1231', '1386', '1753', '1924', '2000', '2069', '2261']",1808,1,No,"['337','503','700','871','1231','1386','1753','1924','2000','2261','2477','2757']",TRUE,0,3,15CD,2.2975,12,2.995833333,1
777,3813,1402,3,0,3000,56,0,4,F,14,7,0.13,"['424', '560', '848', '1026', '1189', '1402', '1522']",2280,2,No,"['424','560','848','1026','1189','1522','1727','1973','2238','2530','2746']",TRUE,0,3,15CD,2.496363636,11,2.736363636,1
777,3834,2509,3,0,3000,56,0,4,F,14,7,0.12,"['321', '761', '977', '1242', '1390', '1488', '1738', '2049', '2231', '2509', '2579']",1930,3,No,"['321','761','977','1242','1390','1488','1738','2049','2231','2579']",TRUE,0,3,15CD,2.579,10,2.831,1
777,3857,2904,3,0,3000,56,0,4,F,14,7,0.12,"['333', '689', '1037', '1446', '1640', '1943', '2261', '2405', '2609', '2882', '2904']",1904,4,No,"['333','689','1037','1446','1640','1943','2261','2405','2609','2882']",TRUE,0,3,15CD,2.882,10,2.071,1
777,3873,640,3,0,3000,56,0,4,F,14,7,0.15,"['405', '640', '662']",2778,5,No,"['405','662','950','1424','2011','2280','2666','1151','1708']",TRUE,0,3,15CD,2.962222222,9,2.548888889,1
779,3781,2508,3,0,3000,45,0,2,F,26,26,0.13,"['564', '1295', '2053', '2508', '2636']",2272,0,Yes,"['564','1295','2053','2636']",TRUE,0,2,10CD,6.59,4,-0.6775,1.5
779,3807,1897,3,0,3000,45,0,2,F,26,26,0.12,"['598', '1106', '1681', '1897', '2261']",2036,1,Yes,"['598','1106','1681','2261','2768']",TRUE,0,2,10CD,5.536,5,-0.052,1.5
779,3846,2930,3,0,3000,45,0,2,F,26,26,0.13,"['405', '780', '1162', '1651', '2045', '2375', '2768', '2930']",2230,2,No,"['405','780','1162','1651','2045','2375','2768']",TRUE,0,2,10CD,3.954285714,7,1.448571429,1.5
779,3860,1151,3,0,3000,45,0,2,F,26,26,0.13,"['318', '696', '1064', '1151', '1416']",2335,3,No,"['318','696','1064','1416','1795','2174','2503','2780']",TRUE,0,2,10CD,3.475,8,1.71,1.5
779,3871,1115,3,0,3000,45,0,2,F,26,26,0.15,"['727', '1115', '1193']",2722,4,No,"['727','1193','1708','2113','2636']",TRUE,0,2,10CD,5.272,5,0.332,1.5
779,3882,2327,3,0,3000,45,0,2,F,26,26,0.14,"['738', '1071', '1526', '1909', '2327', '2356']",2471,5,No,"['738','1071','1526','1909','2356','2742']",TRUE,0,2,10CD,4.57,6,0.653333333,1.5
780,3779,1230,3,0,3000,25,0,4,M,24,19,0.15,"['534', '1230', '1295']",2735,0,No,"['534','1295','2329']",FALSE,0,3,15CD,7.763333333,3,-1,1
780,3809,907,3,0,3000,25,0,4,M,24,19,0.15,"['907', '1015']",2792,1,No,"['1015','1916']",TRUE,0,3,15CD,9.58,2,-2.92,1
780,3829,2010,3,0,3000,25,0,4,M,24,19,0.14,"['988', '2010', '2246']",2564,2,No,"['988','2246']",TRUE,0,3,15CD,11.23,2,-4.57,1
780,3850,2741,3,0,3000,25,0,4,M,24,19,0.13,"['715', '1488', '2117', '2583', '2741']",2341,3,No,"['2583','2117','1488','715']",TRUE,0,3,15CD,6.4575,4,-0.7775,1
780,3865,2114,3,0,3000,25,0,4,M,24,19,0.14,"['2114', '2272']",2542,4,Yes,['2272'],TRUE,0,3,15CD,22.72,1,-14.72,1
780,3880,1352,3,0,3000,25,0,4,M,24,19,0.13,"['1352', '2113']",2139,5,No,"['2575','2113']",TRUE,0,3,15CD,12.875,2,-7.075,1
781,3812,384,3,0,3000,34,0,2,F,13,10,0.15,"['384', '507']",2777,0,No,"['507','1329','2318']",FALSE,0,1,NoWait,7.726666667,3,-0.963333333,0
781,3821,1690,3,0,3000,34,0,2,F,13,10,0.1,"['234', '431', '621', '1690']",1390,1,No,"['234','431','621']",FALSE,0,1,NoWait,2.07,3,5.383333333,0
781,3861,1485,3,0,3000,34,0,2,F,13,10,0.12,"['166', '318', '488', '681', '1018', '1375', '1485', '1742']",2043,2,No,"['166','318','488','681','1018','1375','1742','2151','2462','2602','2787']",TRUE,0,1,NoWait,2.533636364,11,2.759090909,0
781,3874,2867,3,0,3000,34,0,2,F,13,10,0.12,"['299', '613', '958', '1219', '1522', '1787', '2128', '2390', '2681', '2867']",1967,3,No,"['299','613','958','1219','1522','1787','2128','2390','2681']",TRUE,0,1,NoWait,2.978888889,9,2.39,0
781,3885,2764,3,0,3000,34,0,2,F,13,10,0.12,"['318', '662', '1049', '1458', '1863', '2268', '2685', '2764', '2897']",2067,4,No,"['318','662','1049','1458','1863','2268','2685','2897']",TRUE,0,1,NoWait,3.62125,8,1.54125,0
781,3893,2548,3,0,3000,34,0,2,F,13,10,0.13,"['412', '784', '1178', '1526', '1973', '2462', '2548', '2590']",2258,5,No,"['412','784','1178','1526','1973','2462','2590','2738','2863','2981']",TRUE,0,1,NoWait,2.981,10,1.323,0
785,3855,1676,3,0,3000,27,0,4,M,38,40,0.13,"['712', '1113', '1537', '1676', '1946']",2330,0,No,"['712','1537','2318','1113','1946']",TRUE,0,2,10CD,4.636,5,1.072,1.5
785,3866,960,3,0,3000,27,0,4,M,38,40,0.13,"['424', '928', '960', '1439']",2221,1,No,"['424','928','1439','1992','2598']",TRUE,0,2,10CD,5.196,5,0.76,1.5
785,3877,1274,3,0,3000,27,0,4,M,38,40,0.15,"['568', '1274', '1276']",2798,2,No,"['568','1276','1924','2522']",TRUE,0,2,10CD,6.305,4,-0.1975,1.5
785,3884,256,3,0,3000,27,0,4,M,38,40,0.14,"['256', '662']",2494,3,No,"['662','1431','2071','2708']",TRUE,0,2,10CD,6.77,4,-1.015,1.5
785,3890,2110,3,0,3000,27,0,4,M,38,40,0.13,"['750', '1390', '2079', '2110', '2541']",2169,4,No,"['750','1390','2079','2541']",TRUE,0,2,10CD,6.3525,4,-0.6675,1.5
785,3900,2933,3,0,3000,27,0,4,M,38,40,0.14,"['806', '1530', '2170', '2742', '2933']",2533,5,No,"['806','1530','2170','2742']",FALSE,0,2,10CD,6.855,4,-1.35,1.5
787,3858,2493,3,0,3000,20,0,2,M,32,27,0.13,"['613', '1246', '1939', '2493']",2193,0,No,"['613','1246','1939']",FALSE,0,1,NoWait,6.463333333,3,0.336666667,0
787,3870,685,3,0,3000,20,0,2,M,32,27,0.15,"['685', '818']",2767,1,No,"['818','2833','1939']",TRUE,0,1,NoWait,9.443333333,3,-3.37,0
787,3876,2711,3,0,3000,20,0,2,M,32,27,0.14,"['265', '1700', '2711', '2882']",2529,2,No,"['265','1700','2882']",TRUE,0,1,NoWait,9.606666667,3,-3.106666667,0
787,3889,1494,3,0,3000,20,0,2,M,32,27,0.13,"['609', '1494', '2109']",2185,3,No,"['609','2109']",TRUE,0,1,NoWait,10.545,2,-3.345,0
787,3899,1933,3,0,3000,20,0,2,M,32,27,0.15,"['484', '1933', '2068']",2665,4,No,"['484','2068','2916']",TRUE,0,1,NoWait,9.72,3,-3.64,0
787,3905,174,3,0,3000,20,0,2,M,32,27,0.15,"['174', '375']",2699,5,No,"['375','1518','2897']",TRUE,0,1,NoWait,9.656666667,3,-3.016666667,0
788,3875,1123,3,0,3000,24,0,2,M,24,29,0.12,"['943', '1123', '1840']",2083,0,No,"['943','1840']",FALSE,0,2,10CD,9.2,2,-2.4,1.5
788,3888,620,3,0,3000,24,0,2,M,24,29,0.12,"['587', '620', '1462']",1958,1,No,"['587','1462','2166']",TRUE,0,2,10CD,7.22,3,-0.753333333,1.5
788,3903,672,3,0,3000,24,0,2,M,24,29,0.11,"['672', '1746']",1826,2,No,"['1746','2772']",TRUE,0,2,10CD,13.86,2,-7.71,1.5
788,3908,1387,3,0,3000,24,0,2,M,24,29,0.12,"['1147', '1387', '2272']",1915,3,No,"['1147','2272','2818']",TRUE,0,2,10CD,9.393333333,3,-3.82,1.5
788,3916,2699,3,0,3000,24,0,2,M,24,29,0.14,"['1340', '2522', '2699', '2946']",2453,4,No,"['1340','2522','2946']",TRUE,0,2,10CD,9.82,3,-4.39,1.5
788,3920,451,3,0,3000,24,0,2,M,24,29,0.13,"['451', '1215']",2136,5,No,"['1215','1909','2659']",TRUE,0,2,10CD,8.863333333,3,-2.736666667,1.5
789,3906,2174,3,0,3000,26,0,4,F,25,20,0.12,"['507', '901', '1393', '1958', '2174', '2446']",2028,0,Yes,"['507','901','1393','1958','2446']",TRUE,0,3,15CD,4.892,5,1.008,1
789,3929,1904,3,0,3000,26,0,4,F,25,20,0.12,"['696', '1189', '1617', '1904', '2215']",2089,1,Yes,"['696','1189','1617','2215']",TRUE,0,3,15CD,5.5375,4,0.655,1
789,3936,1422,3,0,3000,26,0,4,F,25,20,0.14,"['613', '1102', '1422', '1625']",2497,2,No,"['613','1102','1625','2140','2636']",TRUE,0,3,15CD,5.272,5,0.266,1
789,3944,2709,3,0,3000,26,0,4,F,25,20,0.13,"['708', '1314', '1814', '2306', '2678', '2709']",2209,3,No,"['708','1314','1814','2306','2678']",TRUE,0,3,15CD,5.356,5,0.134,1
792,3911,2869,3,0,3000,28,0,4,M,40,17,0.05,"['234', '261', '291', '318', '405', '473', '503', '564', '655', '723', '871', '946', '988', '1030', '1117', '1147', '1261', '1333', '1397', '1431', '1590', '1795', '2075', '2303', '2598', '2693', '2848', '2869', '2882']",187,0,No,"['473','946','1397','1795','2075','2303','2598','2693','2848','2882','2924','1590','1431','1333','1261','1147','1117','1030','988','871','723','655','564','503','405','318','291','261','234']",FALSE,0,3,15CD,1.008275862,29,4.210689655,1
792,3926,642,3,0,3000,28,0,4,M,40,17,0.15,"['642', '844']",2698,1,No,"['844','1500','2200','2742']",FALSE,0,3,15CD,6.855,4,-1.35,1
792,3931,2908,3,0,3000,28,0,4,M,40,17,0.14,"['768', '1537', '2178', '2784', '2908']",2508,2,No,"['768','1537','2178','2784']",TRUE,0,3,15CD,6.96,4,-1.455,1
792,3938,2580,3,0,3000,28,0,4,M,40,17,0.14,"['674', '1200', '1867', '2580', '2750']",2430,3,No,"['2750','1867','1200','674']",TRUE,0,3,15CD,6.875,4,-0.75,1
792,3942,190,3,0,3000,28,0,4,M,40,17,0.12,"['190', '1064']",2026,4,No,"['1064','2204','1700']",TRUE,0,3,15CD,7.346666667,3,-1.566666667,1
792,3945,286,3,0,3000,28,0,4,M,40,17,0.13,"['286', '1030']",2156,5,No,"['1030','1912','2602']",TRUE,0,3,15CD,8.673333333,3,-2.773333333,1
793,3918,312,3,0,3000,22,0,2,M,31,43,0.14,"['312', '655']",2557,0,No,"['655','1545','2375','1837']",TRUE,0,1,NoWait,5.9375,4,-0.1575,0
793,3923,1709,3,0,3000,22,0,2,M,31,43,0.14,"['428', '1003', '1465', '1709', '1856']",2453,1,No,"['428','1003','1856','2503','1465']",TRUE,0,1,NoWait,5.006,5,0.918,0
793,3928,2384,3,0,3000,22,0,2,M,31,43,0.13,"['382', '651', '912', '1231', '1628', '2132', '2384', '2469']",2215,2,No,"['382','651','912','1231','1628','2132','2469','2606','2715']",TRUE,0,1,NoWait,3.016666667,9,2.051111111,0
793,3934,520,3,0,3000,22,0,2,M,31,43,0.14,"['520', '640']",2580,3,Yes,"['640','1560','2375']",TRUE,0,1,NoWait,7.916666667,3,-1.566666667,0
793,3935,2931,3,0,3000,22,0,2,M,31,43,0.15,"['708', '2931']",2631,4,Yes,['708'],TRUE,0,1,NoWait,7.08,1,0.92,0
793,3940,2841,3,0,3000,22,0,2,M,31,43,0.13,"['484', '965', '1768', '2526', '2841']",2241,5,Yes,"['965','1768','2526','484']",TRUE,0,1,NoWait,6.315,4,-0.325,0
795,3943,1319,3,0,3000,48,0,2,M,18,20,0.13,"['1319', '1647']",2372,0,Yes,['1647'],TRUE,0,3,15CD,16.47,1,-8.47,1
795,3949,2444,3,0,3000,48,0,2,M,18,20,0.13,"['1496', '1821', '2444']",2144,1,No,"['1496','1496','1821']",TRUE,0,3,15CD,6.07,3,-0.07,1
795,3950,1212,3,0,3000,48,0,2,M,18,20,0.14,"['1212', '1446']",2566,2,No,"['1446','1446','1943','2640']",TRUE,0,3,15CD,6.6,4,-0.855,1
795,3951,1623,3,0,3000,48,0,2,M,18,20,0.15,"['1284', '1623', '1640']",2683,3,No,"['1284','1284','2049','2049','1640','2795','2795']",TRUE,0,3,15CD,3.992857143,7,0.708571429,1
795,3952,2014,3,0,3000,48,0,2,M,18,20,0.13,"['856', '1632', '2014', '2329']",2285,4,No,"['856','1632','1632','2329','2768']",TRUE,0,3,15CD,5.536,5,-0.22,1
795,3954,2009,3,0,3000,48,0,2,M,18,20,0.14,"['719', '1219', '1784', '2009', '2178']",2431,5,No,"['719','1784','2772','2780','2477','2178','1219']",TRUE,0,3,15CD,3.971428571,7,0.454285714,1
796,3953,2951,3,0,3000,45,0,3,F,25,16,0.16,['2951'],2951,0,No,,FALSE,0,1,NoWait,0,1,8,0
796,3955,1150,3,0,3000,45,0,3,F,25,16,0.14,"['1150', '1443']",2607,1,No,['1443'],TRUE,0,1,NoWait,14.43,1,-6.43,0
796,3956,2454,3,0,3000,45,0,3,F,25,16,0.13,"['1034', '2454']",2354,2,No,['1034'],TRUE,0,1,NoWait,10.34,1,-2.34,0
796,3957,1493,3,0,3000,45,0,3,F,25,16,0.15,"['1493', '1678']",2715,3,No,['1678'],TRUE,0,1,NoWait,16.78,1,-8.78,0
796,3958,1610,3,0,3000,45,0,3,F,25,16,0.1,"['1375', '1610']",1510,4,No,['1375'],TRUE,0,1,NoWait,13.75,1,-5.75,0
796,3959,2918,3,0,3000,45,0,3,F,25,16,0.15,"['1875', '2918']",2818,5,No,['1875'],TRUE,0,1,NoWait,18.75,1,-10.75,0
797,3960,1355,3,0,3000,31,0,4,M,25,35,0.13,"['193', '303', '424', '564', '1102', '1355', '1439']",2216,0,No,"['193','193','424','303','564','1102','1439','2117','2352','2625','2863']",FALSE,0,2,10CD,2.602727273,11,3.053636364,1.5
797,3962,2958,3,0,3000,31,0,4,M,25,35,0.12,"['356', '553', '746', '1117', '1439', '1640', '1867', '2435', '2693', '2905', '2958']",1958,1,No,"['356','746','553','1439','1640','1867','2435','2693','2905','1117']",TRUE,0,2,10CD,2.905,10,2.216,1.5
797,3964,199,3,0,3000,31,0,4,M,25,35,0.15,"['185', '199', '340']",2659,2,No,"['185','549','340','844','1223','1693','2087','2556','2875','2314']",TRUE,0,2,10CD,2.875,10,2.603,1.5
797,3966,566,3,0,3000,31,0,4,M,25,35,0.14,"['147', '515', '566', '863']",2403,3,No,"['147','515','863','1162','1462','1806','2189','2458','2685','2829']",TRUE,0,2,10CD,2.829,10,2.209,1.5
797,3967,206,3,0,3000,31,0,4,M,25,35,0.15,"['136', '206', '329']",2677,4,No,"['136','329','522','912','1503']",TRUE,0,2,10CD,3.006,5,4.026,1.5
797,3968,1204,3,0,3000,31,0,4,M,25,35,0.13,"['280', '715', '1102', '1204', '1541']",2263,5,No,"['280','715','1102','1541','1924','2246','2594','2844']",TRUE,0,2,10CD,3.555,8,1.57,1.5
800,3975,1571,3,0,3000,32,0,4,M,27,42,0.14,"['412', '821', '1174', '1571', '1772']",2399,0,No,"['412','821','1174','1772','2143','2659']",TRUE,0,2,10CD,4.431666667,6,1.295,1.5
800,3977,1465,3,0,3000,32,0,4,M,27,42,0.14,"['390', '784', '1219', '1465', '1636']",2429,1,No,"['390','784','1219','1636','2011','2401','2738']",TRUE,0,2,10CD,3.911428571,7,1.541428571,1.5
800,3979,2849,3,0,3000,32,0,4,M,27,42,0.14,"['780', '1594', '2507', '2849']",2549,2,No,"['780','1594','2507']",TRUE,0,2,10CD,8.356666667,3,-2.193333333,1.5
800,3981,2705,3,0,3000,32,0,4,M,27,42,0.13,"['575', '1003', '1662', '2526', '2705']",2305,3,No,"['575','1003','1662','2526']",TRUE,0,2,10CD,6.315,4,-0.31,1.5
800,3982,1474,3,0,3000,32,0,4,M,27,42,0.14,"['954', '1474', '1659']",2615,4,No,"['954','1659','2545','2852']",TRUE,0,2,10CD,7.13,4,-2.065,1.5
800,3983,2944,3,0,3000,32,0,4,M,27,42,0.14,"['1458', '1909', '2390', '2727', '2944']",2544,5,No,"['1458','1909','2390','2727']",TRUE,0,2,10CD,6.8175,4,-1.7725,1.5
804,3992,846,3,0,3000,42,0,2,F,37,18,0.07,"['488', '846']",746,0,No,['488'],TRUE,0,3,15CD,4.88,1,3.12,1
804,3993,811,3,0,3000,42,0,2,F,37,18,0.11,"['75', '299', '496', '757', '768', '811', '1287']",1824,1,No,"['75','757','768','496','299','299','1704','2621','1287','2333','2030']",TRUE,0,3,15CD,2.382727273,11,3.62,1
804,3994,1076,3,0,3000,42,0,2,F,37,18,0.13,"['106', '299', '651', '1034', '1076', '1401']",2175,2,No,"['299','651','1034','1401','1799','2143','106','2416','2700','2935']",TRUE,0,3,15CD,2.935,10,2.231,1
804,3996,958,3,0,3000,42,0,2,F,37,18,0.13,"['647', '958', '1386']",2372,3,No,"['647','1386','2337']",TRUE,0,3,15CD,7.79,3,-1.223333333,1
804,3998,1866,3,0,3000,42,0,2,F,37,18,0.12,"['1094', '1670', '1866', '2594']",1972,4,No,"['1094','1670','2594']",TRUE,0,3,15CD,8.646666667,3,-2.866666667,1
804,4002,156,3,0,3000,42,0,2,F,37,18,0.15,"['156', '310']",2746,5,No,"['310','795','1204','1556','2136','2757']",TRUE,0,3,15CD,4.595,6,1.286666667,1
806,4001,1164,3,0,3000,34,0,2,M,33,51,0.13,"['185', '848', '1164', '1522']",2342,0,No,"['185','848','1522','1742']",TRUE,0,2,10CD,4.355,4,2.215,1.5
806,4005,12,3,0,3000,34,0,2,M,33,51,0.15,"['12', '94']",2818,1,No,"['94','776','1037','1757','2537']",TRUE,0,2,10CD,5.074,5,1.102,1.5
806,4006,949,3,0,3000,34,0,2,M,33,51,0.12,"['378', '784', '949', '1571']",2078,2,No,"['378','784','1571','2299']",TRUE,0,2,10CD,5.7475,4,0.605,1.5
806,4009,1783,3,0,3000,34,0,2,M,33,51,0.12,"['814', '1783', '2526']",2057,3,No,"['814','2526']",TRUE,0,2,10CD,12.63,2,-5.71,1.5
806,4010,938,3,0,3000,34,0,2,M,33,51,0.13,"['68', '938', '1477']",2261,4,No,"['68','1477','2912']",TRUE,0,2,10CD,9.706666667,3,-2.8,1.5
807,4008,2391,3,0,3000,25,0,1,M,31,40,0.13,"['1871', '2391']",2291,0,No,['1871'],FALSE,0,3,15CD,18.71,1,-10.71,1
807,4012,469,3,0,3000,25,0,1,M,31,40,0.13,"['469', '1000']",2369,1,No,"['1000','2223']",TRUE,0,3,15CD,11.115,2,-4.455,1
807,4014,2807,3,0,3000,25,0,1,M,31,40,0.14,"['784', '1878', '2807']",2607,2,No,"['784','1878']",TRUE,0,3,15CD,9.39,2,-2.47,1
807,4018,1839,3,0,3000,25,0,1,M,31,40,0.12,"['643', '1696', '1839', '2496']",2043,3,No,"['643','1696','2496']",TRUE,0,3,15CD,8.32,3,-2.086666667,1
807,4021,2602,3,0,3000,25,0,1,M,31,40,0.13,"['893', '1825', '2530', '2602']",2302,4,No,"['893','1825','2530']",TRUE,0,3,15CD,8.433333333,3,-2.566666667,1
807,4025,2644,3,0,3000,25,0,1,M,31,40,0.13,"['556', '1511', '2280', '2644']",2344,5,No,"['556','1511','2280']",TRUE,0,3,15CD,7.6,3,-1.133333333,1
810,4017,340,3,0,3000,29,0,1,M,20,51,0.14,"['340', '837']",2403,0,No,"['837','1875','2594']",FALSE,0,3,15CD,8.646666667,3,-2.573333333,1
810,4019,2107,3,0,3000,29,0,1,M,20,51,0.14,"['647', '1397', '2107', '2424']",2383,1,No,"['647','1397','2424','2727']",TRUE,0,3,15CD,6.8175,4,-1.1925,1
810,4020,2437,3,0,3000,29,0,1,M,20,51,0.14,"['428', '2363', '2437', '2708']",2429,2,No,"['428','2363','2708']",TRUE,0,3,15CD,9.026666667,3,-3.12,1
810,4022,1732,3,0,3000,29,0,1,M,20,51,0.12,"['439', '1590', '1732', '2488']",1944,3,No,"['439','1590','2488','2837']",TRUE,0,3,15CD,7.0925,4,-1.54,1
810,4023,55,3,0,3000,29,0,1,M,20,51,0.13,"['55', '598']",2357,4,No,"['598','1977','2647']",FALSE,0,3,15CD,8.823333333,3,-2.703333333,1
810,4024,335,3,0,3000,29,0,1,M,20,51,0.13,"['335', '943']",2292,5,No,"['973','943','2155','1405','2625']",FALSE,0,3,15CD,5.25,5,0.23,1
811,4026,1991,3,0,3000,33,0,1,F,14,43,0.12,"['590', '1723', '1991', '2643']",2048,0,No,"['590','1723','2643']",TRUE,0,1,NoWait,8.81,3,-2.576666667,0
811,4027,1716,3,0,3000,33,0,1,F,14,43,0.14,"['628', '1507', '1716', '2026']",2390,1,No,"['628','1507','2026','2875']",TRUE,0,1,NoWait,7.1875,4,-1.3475,0
811,4028,2629,3,0,3000,33,0,1,F,14,43,0.13,"['651', '1446', '2337', '2629']",2329,2,No,"['651','1446','2337']",TRUE,0,1,NoWait,7.79,3,-1.316666667,0
811,4029,1593,3,0,3000,33,0,1,F,14,43,0.11,"['481', '1583', '1593', '2424']",1869,3,No,"['481','1583','2424']",TRUE,0,1,NoWait,8.08,3,-1.65,0
811,4030,1956,3,0,3000,33,0,1,F,14,43,0.12,"['571', '715', '1954', '1956', '2568']",1988,4,No,"['571','715','1954','2568']",TRUE,0,1,NoWait,6.42,4,-0.3,0
811,4031,1119,3,0,3000,33,0,1,F,14,43,0.11,"['484', '829', '1119', '2087']",1732,5,No,"['484','829','2087','2738']",TRUE,0,1,NoWait,6.845,4,-0.825,0
820,4042,2577,3,0,3000,20,0,2,F,24,35,0.13,"['340', '878', '1344', '1867', '2577', '2715']",2362,0,No,"['878','340','1344','1867','2715']",FALSE,0,4,5CD,5.43,5,0.736,3
820,4049,2653,3,0,3000,20,0,2,F,24,35,0.14,"['678', '1106', '1625', '2250', '2653', '2719']",2434,1,No,"['678','1106','1625','2250','2719']",TRUE,0,4,5CD,5.438,5,-0.04,3
820,4059,2561,3,0,3000,20,0,2,F,24,35,0.13,"['1125', '1996', '2484', '2561', '2833']",2328,2,No,"['1125','1996','2484','2833']",TRUE,0,4,5CD,7.0825,4,-2.1725,3
820,4074,1349,3,0,3000,20,0,2,F,24,35,0.14,"['1349', '1689']",2560,3,No,"['1689','2397','2571','2875']",TRUE,0,4,5CD,7.1875,4,-2.8925,3
820,4095,2688,3,0,3000,20,0,2,F,24,35,0.13,"['1071', '1481', '2053', '2587', '2688', '2939']",2249,4,No,"['1071','1481','2053','2587','2939']",TRUE,0,4,5CD,5.878,5,-1.134,3
820,4114,1420,3,0,3000,20,0,2,F,24,35,0.12,"['795', '1265', '1420', '2147']",1973,5,No,"['795','1265','2147','2549','2882']",TRUE,0,4,5CD,5.764,5,-0.618,3
831,4065,1379,3,0,3000,21,0,2,F,36,27,0.13,"['299', '568', '852', '1090', '1325', '1379', '1583']",2196,0,No,"['299','568','852','1090','1325','1583','1829','2022','2238','2420','2632','2848']",TRUE,0,4,5CD,2.373333333,12,2.506666667,3
